feedback_id,student_id,feedback_score,feedback_category,submitted_date
FBK13606,231606,8,Good,28/04/2023
FBK13607,231607,10,Excellent,20/11/2023
FBK13608,231608,8,Good,13/08/2023
FBK13609,231609,10,Excellent,20/07/2023
FBK13610,231610,7,Good,11/02/2023
FBK13611,231611,8,Good,17/08/2023
FBK13612,231612,6,Average,07/10/2023
FBK13613,231613,4,Poor,01/02/2023
FBK13614,231614,6,Average,03/12/2023
FBK13615,231615,7,Good,19/04/2023
FBK13616,231616,7,Good,17/11/2023
FBK13617,231617,8,Good,14/06/2023
FBK13618,231618,6,Average,20/12/2023
FBK13619,231619,8,Good,08/03/2023
FBK13620,231620,9,Excellent,02/01/2023
FBK13621,231621,5,Average,19/05/2023
FBK13622,231622,9,Excellent,21/09/2023
FBK13623,231623,8,Good,19/05/2023
FBK13624,231624,7,Good,05/03/2023
FBK13625,231625,2,Poor,20/05/2023
FBK13626,231626,4,Poor,12/05/2023
FBK13627,231627,8,Good,19/09/2023
FBK13628,231628,5,Average,08/01/2023
FBK13629,231629,8,Good,28/09/2023
FBK13630,231630,4,Poor,12/07/2023
FBK13631,231631,5,Average,21/04/2023
FBK13632,231632,5,Average,11/02/2023
FBK13633,231633,9,Excellent,16/11/2023
FBK13634,231634,8,Good,23/10/2023
FBK13635,231635,5,Average,19/10/2023
FBK13636,231636,8,Good,10/10/2023
FBK13637,231637,2,Poor,06/06/2023
FBK13638,231638,8,Good,26/08/2023
FBK13639,231639,4,Poor,08/08/2023
FBK13640,231640,9,Excellent,08/11/2023
FBK13641,231641,8,Good,20/08/2023
FBK13642,231642,9,Excellent,16/04/2023
FBK13643,231643,8,Good,13/12/2023
FBK13644,231644,7,Good,06/07/2023
FBK13645,231645,5,Average,01/06/2023
FBK13646,231646,8,Good,01/06/2023
FBK13647,231647,8,Good,05/02/2023
FBK13648,231648,5,Average,07/08/2023
FBK13649,231649,8,Good,02/06/2023
FBK13650,231650,9,Excellent,07/04/2023
FBK13651,231651,6,Average,08/03/2023
FBK13652,231652,10,Excellent,06/12/2023
FBK13653,231653,10,Excellent,08/09/2023
FBK13654,231654,6,Average,01/04/2023
FBK13655,231655,7,Good,04/05/2023
FBK13656,231656,1,Poor,05/11/2023
FBK13657,231657,5,Average,26/11/2023
FBK13658,231658,7,Good,07/06/2023
FBK13659,231659,8,Good,08/08/2023
FBK13660,231660,9,Excellent,22/06/2023
FBK13661,231661,8,Good,26/09/2023
FBK13662,231662,9,Excellent,23/07/2023
FBK13663,231663,8,Good,05/02/2023
FBK13664,231664,7,Good,07/04/2023
FBK13665,231665,8,Good,23/07/2023
FBK13666,231666,7,Good,20/06/2023
FBK13667,231667,7,Good,08/11/2023
FBK13668,231668,8,Good,19/10/2023
FBK13669,231669,10,Excellent,10/09/2023
FBK13670,231670,5,Average,08/06/2023
FBK13671,231671,4,Poor,26/11/2023
FBK13672,231672,8,Good,28/03/2023
FBK13673,231673,5,Average,16/10/2023
FBK13674,231674,4,Poor,03/12/2023
FBK13675,231675,7,Good,20/11/2023
FBK13676,231676,6,Average,17/03/2023
FBK13677,231677,6,Average,25/11/2023
FBK13678,231678,7,Good,16/06/2023
FBK13679,231679,4,Poor,06/08/2023
FBK13680,231680,7,Good,12/12/2023
FBK13681,231681,5,Average,16/12/2023
FBK13682,231682,6,Average,09/08/2023
FBK13683,231683,8,Good,21/07/2023
FBK13684,231684,4,Poor,02/11/2023
FBK13685,231685,4,Poor,07/04/2023
FBK13686,231686,6,Average,13/04/2023
FBK13687,231687,3,Poor,14/05/2023
FBK13688,231688,10,Excellent,06/10/2023
FBK13689,231689,7,Good,18/05/2023
FBK13690,231690,8,Good,25/03/2023
FBK13691,231691,7,Good,15/05/2023
FBK13692,231692,7,Good,08/06/2023
FBK13693,231693,6,Average,15/01/2023
FBK13694,231694,8,Good,11/10/2023
FBK13695,231695,6,Average,15/08/2023
FBK13696,231696,5,Average,12/07/2023
FBK13697,231697,5,Average,09/06/2023
FBK13698,231698,3,Poor,06/01/2023
FBK13699,231699,7,Good,09/04/2023
FBK13700,231700,6,Average,03/06/2023
FBK13701,231701,7,Good,17/09/2023
FBK13702,231702,3,Poor,03/11/2023
FBK13703,231703,5,Average,04/04/2023
FBK13704,231704,5,Average,12/02/2023
FBK13705,231705,6,Average,07/09/2023
FBK13706,231706,6,Average,22/04/2023
FBK13707,231707,5,Average,10/05/2023
FBK13708,231708,8,Good,23/04/2023
FBK13709,231709,7,Good,28/03/2023
FBK13710,231710,10,Excellent,01/05/2023
FBK13711,231711,8,Good,27/05/2023
FBK13712,231712,10,Excellent,13/07/2023
FBK13713,231713,1,Poor,01/11/2023
FBK13714,231714,8,Good,17/11/2023
FBK13715,231715,6,Average,08/07/2023
FBK13716,231716,9,Excellent,24/12/2023
FBK13717,231717,7,Good,08/08/2023
FBK13718,231718,7,Good,26/10/2023
FBK13719,231719,10,Excellent,24/08/2023
FBK13720,231720,8,Good,26/06/2023
FBK13721,231721,6,Average,28/06/2023
FBK13722,231722,9,Excellent,25/07/2023
FBK13723,231723,10,Excellent,15/04/2023
FBK13724,231724,6,Average,01/09/2023
FBK13725,231725,7,Good,19/03/2023
FBK13726,231726,5,Average,24/05/2023
FBK13727,231727,9,Excellent,26/08/2023
FBK13728,231728,8,Good,08/06/2023
FBK13729,231729,6,Average,22/07/2023
FBK13730,231730,8,Good,18/12/2023
FBK13731,231731,6,Average,19/06/2023
FBK13732,231732,2,Poor,26/10/2023
FBK13733,231733,9,Excellent,05/03/2023
FBK13734,231734,5,Average,21/10/2023
FBK13735,231735,7,Good,19/10/2023
FBK13736,231736,10,Excellent,07/07/2023
FBK13737,231737,4,Poor,18/02/2023
FBK13738,231738,10,Excellent,16/04/2023
FBK13739,231739,7,Good,19/06/2023
FBK13740,231740,1,Poor,10/11/2023
FBK13741,231741,3,Poor,04/03/2023
FBK13742,231742,8,Good,02/03/2023
FBK13743,231743,8,Good,01/08/2023
FBK13744,231744,9,Excellent,03/04/2023
FBK13745,231745,6,Average,07/05/2023
FBK13746,231746,4,Poor,22/05/2023
FBK13747,231747,7,Good,15/02/2023
FBK13748,231748,8,Good,17/06/2023
FBK13749,231749,10,Excellent,11/03/2023
FBK13750,231750,8,Good,06/07/2023
FBK13751,231751,7,Good,18/03/2023
FBK13752,231752,10,Excellent,24/08/2023
FBK13753,231753,8,Good,28/07/2023
FBK13754,231754,4,Poor,28/03/2023
FBK13755,231755,7,Good,14/05/2023
FBK13756,231756,6,Average,20/03/2023
FBK13757,231757,3,Poor,19/05/2023
FBK13758,231758,3,Poor,23/09/2023
FBK13759,231759,8,Good,07/05/2023
FBK13760,231760,7,Good,15/03/2023
FBK13761,231761,7,Good,20/07/2023
FBK13762,231762,5,Average,11/09/2023
FBK13763,231763,5,Average,15/08/2023
FBK13764,231764,6,Average,02/10/2023
FBK13765,231765,7,Good,21/05/2023
FBK13766,231766,6,Average,23/06/2023
FBK13767,231767,1,Poor,20/07/2023
FBK13768,231768,8,Good,08/07/2023
FBK13769,231769,7,Good,24/10/2023
FBK13770,231770,7,Good,13/08/2023
FBK13771,231771,7,Good,19/12/2023
FBK13772,231772,8,Good,23/07/2023
FBK13773,231773,7,Good,28/04/2023
FBK13774,231774,8,Good,21/05/2023
FBK13775,231775,3,Poor,22/05/2023
FBK13776,231776,9,Excellent,24/12/2023
FBK13777,231777,4,Poor,14/08/2023
FBK13778,231778,8,Good,12/02/2023
FBK13779,231779,6,Average,17/02/2023
FBK13780,231780,3,Poor,15/07/2023
FBK13781,231781,8,Good,07/05/2023
FBK13782,231782,6,Average,15/01/2023
FBK13783,231783,6,Average,21/02/2023
FBK13784,231784,8,Good,11/07/2023
FBK13785,231785,7,Good,13/04/2023
FBK13786,231786,7,Good,09/01/2023
FBK13787,231787,4,Poor,05/12/2023
FBK13788,231788,6,Average,24/11/2023
FBK13789,231789,8,Good,15/08/2023
FBK13790,231790,7,Good,18/02/2023
FBK13791,231791,10,Excellent,15/12/2023
FBK13792,231792,4,Poor,27/08/2023
FBK13793,231793,8,Good,06/03/2023
FBK13794,231794,9,Excellent,04/10/2023
FBK13795,231795,8,Good,04/05/2023
FBK13796,231796,8,Good,13/12/2023
FBK13797,231797,6,Average,22/02/2023
FBK13798,231798,10,Excellent,09/11/2023
FBK13799,231799,7,Good,12/08/2023
FBK13800,231800,7,Good,23/04/2023
FBK13801,231801,4,Poor,18/11/2023
FBK13802,231802,1,Poor,23/08/2023
FBK13803,231803,7,Good,26/11/2023
FBK13804,231804,7,Good,22/11/2023
FBK13805,231805,10,Excellent,23/07/2023
FBK13806,231806,6,Average,02/08/2023
FBK13807,231807,8,Good,02/01/2023
FBK13808,231808,9,Excellent,08/04/2023
FBK13809,231809,6,Average,07/04/2023
FBK13810,231810,6,Average,14/01/2023
FBK13811,231811,7,Good,11/01/2023
FBK13812,231812,7,Good,22/11/2023
FBK13813,231813,4,Poor,04/04/2023
FBK13814,231814,5,Average,06/12/2023
FBK13815,231815,9,Excellent,17/07/2023
FBK13816,231816,5,Average,11/06/2023
FBK13817,231817,5,Average,07/11/2023
FBK13818,231818,8,Good,18/04/2023
FBK13819,231819,9,Excellent,04/07/2023
FBK13820,231820,9,Excellent,04/04/2023
FBK13821,231821,10,Excellent,06/06/2023
FBK13822,231822,10,Excellent,21/07/2023
FBK13823,231823,7,Good,13/01/2023
FBK13824,231824,7,Good,08/08/2023
FBK13825,231825,5,Average,27/11/2023
FBK13826,231826,3,Poor,20/11/2023
FBK13827,231827,3,Poor,03/01/2023
FBK13828,231828,8,Good,10/07/2023
FBK13829,231829,7,Good,04/08/2023
FBK13830,231830,6,Average,06/10/2023
FBK13831,231831,4,Poor,20/02/2023
FBK13832,231832,8,Good,23/11/2023
FBK13833,231833,4,Poor,25/11/2023
FBK13834,231834,7,Good,06/06/2023
FBK13835,231835,9,Excellent,16/11/2023
FBK13836,231836,6,Average,01/06/2023
FBK13837,231837,7,Good,15/10/2023
FBK13838,231838,7,Good,21/09/2023
FBK13839,231839,6,Average,19/09/2023
FBK13840,231840,7,Good,01/04/2023
FBK13841,231841,7,Good,10/02/2023
FBK13842,231842,6,Average,14/12/2023
FBK13843,231843,6,Average,03/10/2023
FBK13844,231844,6,Average,12/03/2023
FBK13845,231845,1,Poor,07/05/2023
FBK13846,231846,5,Average,07/07/2023
FBK13847,231847,5,Average,24/04/2023
FBK13848,231848,8,Good,24/08/2023
FBK13849,231849,6,Average,09/03/2023
FBK13850,231850,9,Excellent,26/11/2023
FBK13851,231851,4,Poor,26/09/2023
FBK13852,231852,8,Good,27/11/2023
FBK13853,231853,9,Excellent,08/01/2023
FBK13854,231854,7,Good,08/06/2023
FBK13855,231855,6,Average,02/09/2023
FBK13856,231856,6,Average,23/11/2023
FBK13857,231857,7,Good,28/10/2023
FBK13858,231858,4,Poor,11/09/2023
FBK13859,231859,7,Good,21/08/2023
FBK13860,231860,9,Excellent,28/02/2023
FBK13861,231861,9,Excellent,07/02/2023
FBK13862,231862,4,Poor,05/11/2023
FBK13863,231863,7,Good,03/03/2023
FBK13864,231864,5,Average,18/10/2023
FBK13865,231865,9,Excellent,17/04/2023
FBK13866,231866,3,Poor,24/07/2023
FBK13867,231867,3,Poor,06/05/2023
FBK13868,231868,1,Poor,14/04/2023
FBK13869,231869,7,Good,08/10/2023
FBK13870,231870,2,Poor,19/05/2023
FBK13871,231871,7,Good,07/11/2023
FBK13872,231872,6,Average,03/08/2023
FBK13873,231873,7,Good,13/07/2023
FBK13874,231874,9,Excellent,15/08/2023
FBK13875,231875,7,Good,20/09/2023
FBK13876,231876,7,Good,27/03/2023
FBK13877,231877,10,Excellent,25/01/2023
FBK13878,231878,7,Good,28/07/2023
FBK13879,231879,8,Good,20/05/2023
FBK13880,231880,6,Average,18/03/2023
FBK13881,231881,5,Average,13/05/2023
FBK13882,231882,8,Good,15/05/2023
FBK13883,231883,8,Good,18/07/2023
FBK13884,231884,5,Average,03/08/2023
FBK13885,231885,7,Good,23/03/2023
FBK13886,231886,7,Good,05/04/2023
FBK13887,231887,6,Average,01/01/2023
FBK13888,231888,7,Good,24/12/2023
FBK13889,231889,8,Good,13/08/2023
FBK13890,231890,9,Excellent,24/07/2023
FBK13891,231891,8,Good,16/07/2023
FBK13892,231892,7,Good,19/11/2023
FBK13893,231893,4,Poor,02/07/2023
FBK13894,231894,7,Good,19/07/2023
FBK13895,231895,6,Average,25/04/2023
FBK13896,231896,4,Poor,25/05/2023
FBK13897,231897,10,Excellent,23/09/2023
FBK13898,231898,8,Good,23/11/2023
FBK13899,231899,10,Excellent,02/12/2023
FBK13900,231900,8,Good,24/07/2023
FBK13901,231901,7,Good,16/04/2023
FBK13902,231902,6,Average,21/06/2023
FBK13903,231903,5,Average,22/12/2023
FBK13904,231904,7,Good,20/05/2023
FBK13905,231905,3,Poor,05/11/2023
FBK13906,231906,6,Average,20/04/2023
FBK13907,231907,2,Poor,27/11/2023
FBK13908,231908,5,Average,04/01/2023
FBK13909,231909,9,Excellent,23/11/2023
FBK13910,231910,6,Average,23/07/2023
FBK13911,231911,7,Good,17/02/2023
FBK13912,231912,7,Good,06/07/2023
FBK13913,231913,2,Poor,23/05/2023
FBK13914,231914,10,Excellent,18/09/2023
FBK13915,231915,6,Average,10/10/2023
FBK13916,231916,8,Good,28/12/2023
FBK13917,231917,7,Good,21/02/2023
FBK13918,231918,8,Good,27/06/2023
FBK13919,231919,9,Excellent,24/05/2023
FBK13920,231920,5,Average,13/12/2023
FBK13921,231921,7,Good,06/01/2023
FBK13922,231922,4,Poor,04/01/2023
FBK13923,231923,8,Good,14/12/2023
FBK13924,231924,6,Average,21/07/2023
FBK13925,231925,8,Good,14/12/2023
FBK13926,231926,9,Excellent,12/03/2023
FBK13927,231927,7,Good,05/12/2023
FBK13928,231928,6,Average,06/08/2023
FBK13929,231929,9,Excellent,15/02/2023
FBK13930,231930,7,Good,06/04/2023
FBK13931,231931,6,Average,24/01/2023
FBK13932,231932,9,Excellent,09/04/2023
FBK13933,231933,7,Good,21/08/2023
FBK13934,231934,7,Good,28/02/2023
FBK13935,231935,7,Good,10/02/2023
FBK13936,231936,7,Good,04/07/2023
FBK13937,231937,4,Poor,11/02/2023
FBK13938,231938,4,Poor,08/10/2023
FBK13939,231939,3,Poor,22/08/2023
FBK13940,231940,7,Good,02/01/2023
FBK13941,231941,5,Average,22/01/2023
FBK13942,231942,5,Average,04/01/2023
FBK13943,231943,6,Average,26/09/2023
FBK13944,231944,8,Good,20/07/2023
FBK13945,231945,4,Poor,16/05/2023
FBK13946,231946,5,Average,20/06/2023
FBK13947,231947,8,Good,12/06/2023
FBK13948,231948,8,Good,27/06/2023
FBK13949,231949,7,Good,22/06/2023
FBK13950,231950,7,Good,20/07/2023
FBK13951,231951,5,Average,28/06/2023
FBK13952,231952,4,Poor,01/02/2023
FBK13953,231953,9,Excellent,13/12/2023
FBK13954,231954,2,Poor,20/01/2023
FBK13955,231955,2,Poor,09/09/2023
FBK13956,231956,7,Good,15/06/2023
FBK13957,231957,4,Poor,22/11/2023
FBK13958,231958,7,Good,14/09/2023
FBK13959,231959,2,Poor,21/01/2023
FBK13960,231960,7,Good,21/01/2023
FBK13961,231961,3,Poor,26/01/2023
FBK13962,231962,5,Average,15/11/2023
FBK13963,231963,5,Average,16/10/2023
FBK13964,231964,10,Excellent,20/12/2023
FBK13965,231965,7,Good,14/06/2023
FBK13966,231966,7,Good,28/11/2023
FBK13967,231967,1,Poor,13/12/2023
FBK13968,231968,8,Good,07/10/2023
FBK13969,231969,8,Good,19/09/2023
FBK13970,231970,5,Average,05/01/2023
FBK13971,231971,3,Poor,10/02/2023
FBK13972,231972,6,Average,06/08/2023
FBK13973,231973,10,Excellent,16/02/2023
FBK13974,231974,9,Excellent,08/04/2023
FBK13975,231975,4,Poor,25/03/2023
FBK13976,231976,9,Excellent,14/02/2023
FBK13977,231977,7,Good,11/03/2023
FBK13978,231978,8,Good,08/05/2023
FBK13979,231979,8,Good,16/11/2023
FBK13980,231980,5,Average,05/11/2023
FBK13981,231981,8,Good,24/11/2023
FBK13982,231982,5,Average,26/02/2023
FBK13983,231983,8,Good,19/04/2023
FBK13984,231984,6,Average,21/02/2023
FBK13985,231985,7,Good,23/07/2023
FBK13986,231986,7,Good,21/11/2023
FBK13987,231987,5,Average,26/07/2023
FBK13988,231988,6,Average,09/04/2023
FBK13989,231989,4,Poor,03/05/2023
FBK13990,231990,5,Average,11/02/2023
FBK13991,231991,9,Excellent,24/04/2023
FBK13992,231992,7,Good,12/10/2023
FBK13993,231993,6,Average,13/06/2023
FBK13994,231994,4,Poor,01/12/2023
FBK13995,231995,3,Poor,19/01/2023
FBK13996,231996,7,Good,28/04/2023
FBK13997,231997,7,Good,11/07/2023
FBK13998,231998,2,Poor,26/11/2023
FBK13999,231999,8,Good,22/09/2023
FBK14000,232000,7,Good,08/10/2023
FBK14001,232001,4,Poor,01/07/2023
FBK14002,232002,7,Good,11/08/2023
FBK14003,232003,4,Poor,27/05/2023
FBK14004,232004,7,Good,22/08/2023
FBK14005,232005,8,Good,20/03/2023
FBK14006,232006,9,Excellent,24/03/2023
FBK14007,232007,8,Good,11/10/2023
FBK14008,232008,7,Good,23/09/2023
FBK14009,232009,7,Good,28/05/2023
FBK14010,232010,6,Average,21/08/2023
FBK14011,232011,2,Poor,10/08/2023
FBK14012,232012,7,Good,26/01/2023
FBK14013,232013,5,Average,27/03/2023
FBK14014,232014,8,Good,26/12/2023
FBK14015,232015,8,Good,24/12/2023
FBK14016,232016,6,Average,28/03/2023
FBK14017,232017,7,Good,13/12/2023
FBK14018,232018,8,Good,28/11/2023
FBK14019,232019,8,Good,18/01/2023
FBK14020,232020,8,Good,14/06/2023
FBK14021,232021,3,Poor,25/06/2023
FBK14022,232022,4,Poor,03/07/2023
FBK14023,232023,7,Good,10/12/2023
FBK14024,232024,5,Average,07/12/2023
FBK14025,232025,9,Excellent,04/07/2023
FBK14026,232026,5,Average,25/06/2023
FBK14027,232027,9,Excellent,28/01/2023
FBK14028,232028,6,Average,21/08/2023
FBK14029,232029,5,Average,05/10/2023
FBK14030,232030,8,Good,16/12/2023
FBK14031,232031,8,Good,07/03/2023
FBK14032,232032,7,Good,07/12/2023
FBK14033,232033,4,Poor,24/06/2023
FBK14034,232034,1,Poor,22/02/2023
FBK14035,232035,8,Good,14/07/2023
FBK14036,232036,8,Good,04/01/2023
FBK14037,232037,6,Average,06/08/2023
FBK14038,232038,6,Average,17/02/2023
FBK14039,232039,4,Poor,14/10/2023
FBK14040,232040,8,Good,24/11/2023
FBK14041,232041,5,Average,02/04/2023
FBK14042,232042,9,Excellent,13/04/2023
FBK14043,232043,6,Average,23/05/2023
FBK14044,232044,6,Average,21/03/2023
FBK14045,232045,5,Average,26/12/2023
FBK14046,232046,8,Good,28/08/2023
FBK14047,232047,8,Good,21/05/2023
FBK14048,232048,6,Average,01/06/2023
FBK14049,232049,8,Good,03/02/2023
FBK14050,232050,7,Good,21/08/2023
FBK14051,232051,6,Average,01/04/2023
FBK14052,232052,7,Good,19/10/2023
FBK14053,232053,5,Average,23/05/2023
FBK14054,232054,6,Average,06/10/2023
FBK14055,232055,6,Average,21/08/2023
FBK14056,232056,8,Good,19/05/2023
FBK14057,232057,8,Good,11/02/2023
FBK14058,232058,9,Excellent,28/12/2023
FBK14059,232059,8,Good,13/03/2023
FBK14060,232060,8,Good,18/07/2023
FBK14061,232061,6,Average,16/09/2023
FBK14062,232062,8,Good,27/09/2023
FBK14063,232063,4,Poor,23/09/2023
FBK14064,232064,5,Average,22/04/2023
FBK14065,232065,6,Average,28/03/2023
FBK14066,232066,6,Average,06/12/2023
FBK14067,232067,7,Good,15/09/2023
FBK14068,232068,8,Good,02/02/2023
FBK14069,232069,8,Good,07/10/2023
FBK14070,232070,4,Poor,18/02/2023
FBK14071,232071,10,Excellent,03/01/2023
FBK14072,232072,1,Poor,10/09/2023
FBK14073,232073,3,Poor,06/09/2023
FBK14074,232074,4,Poor,01/11/2023
FBK14075,232075,9,Excellent,02/05/2023
FBK14076,232076,6,Average,22/05/2023
FBK14077,232077,3,Poor,05/08/2023
FBK14078,232078,5,Average,23/08/2023
FBK14079,232079,3,Poor,12/09/2023
FBK14080,232080,2,Poor,17/09/2023
FBK14081,232081,6,Average,04/12/2023
FBK14082,232082,10,Excellent,02/04/2023
FBK14083,232083,7,Good,10/03/2023
FBK14084,232084,7,Good,20/03/2023
FBK14085,232085,8,Good,19/04/2023
FBK14086,232086,7,Good,05/05/2023
FBK14087,232087,10,Excellent,03/07/2023
FBK14088,232088,8,Good,09/05/2023
FBK14089,232089,7,Good,06/11/2023
FBK14090,232090,6,Average,03/08/2023
FBK14091,232091,5,Average,14/11/2023
FBK14092,232092,8,Good,07/09/2023
FBK14093,232093,8,Good,24/11/2023
FBK14094,232094,5,Average,23/11/2023
FBK14095,232095,2,Poor,12/12/2023
FBK14096,232096,7,Good,21/11/2023
FBK14097,232097,7,Good,06/10/2023
FBK14098,232098,5,Average,11/03/2023
FBK14099,232099,4,Poor,01/07/2023
FBK14100,232100,2,Poor,03/04/2023
FBK14101,232101,5,Average,18/02/2023
FBK14102,232102,1,Poor,18/11/2023
FBK14103,232103,4,Poor,11/02/2023
FBK14104,232104,10,Excellent,11/06/2023
FBK14105,232105,8,Good,28/03/2023
FBK14106,232106,6,Average,01/05/2023
FBK14107,232107,6,Average,08/07/2023
FBK14108,232108,7,Good,26/02/2023
FBK14109,232109,7,Good,17/03/2023
FBK14110,232110,8,Good,27/10/2023
FBK14111,232111,3,Poor,17/02/2023
FBK14112,232112,3,Poor,19/12/2023
FBK14113,232113,5,Average,09/09/2023
FBK14114,232114,8,Good,02/02/2023
FBK14115,232115,9,Excellent,25/06/2023
FBK14116,232116,6,Average,12/03/2023
FBK14117,232117,10,Excellent,20/09/2023
FBK14118,232118,5,Average,19/08/2023
FBK14119,232119,7,Good,01/05/2023
FBK14120,232120,5,Average,05/12/2023
FBK14121,232121,9,Excellent,13/03/2023
FBK14122,232122,7,Good,09/12/2023
FBK14123,232123,5,Average,21/12/2023
FBK14124,232124,6,Average,25/12/2023
FBK14125,232125,4,Poor,20/11/2023
FBK14126,232126,3,Poor,15/12/2023
FBK14127,232127,5,Average,12/08/2023
FBK14128,232128,10,Excellent,10/09/2023
FBK14129,232129,8,Good,17/07/2023
FBK14130,232130,10,Excellent,21/05/2023
FBK14131,232131,9,Excellent,14/05/2023
FBK14132,232132,8,Good,21/02/2023
FBK14133,232133,7,Good,24/02/2023
FBK14134,232134,8,Good,06/02/2023
FBK14135,232135,10,Excellent,03/01/2023
FBK14136,232136,7,Good,16/09/2023
FBK14137,232137,8,Good,22/07/2023
FBK14138,232138,8,Good,05/12/2023
FBK14139,232139,10,Excellent,17/08/2023
FBK14140,232140,7,Good,04/12/2023
FBK14141,232141,7,Good,20/01/2023
FBK14142,232142,7,Good,01/12/2023
FBK14143,232143,2,Poor,18/12/2023
FBK14144,232144,4,Poor,24/04/2023
FBK14145,232145,3,Poor,20/11/2023
FBK14146,232146,7,Good,15/10/2023
FBK14147,232147,10,Excellent,25/11/2023
FBK14148,232148,8,Good,06/04/2023
FBK14149,232149,5,Average,27/06/2023
FBK14150,232150,6,Average,12/09/2023
FBK14151,232151,10,Excellent,16/07/2023
FBK14152,232152,7,Good,12/03/2023
FBK14153,232153,1,Poor,22/06/2023
FBK14154,232154,9,Excellent,28/09/2023
FBK14155,232155,5,Average,10/05/2023
FBK14156,232156,3,Poor,09/05/2023
FBK14157,232157,8,Good,24/01/2023
FBK14158,232158,8,Good,07/07/2023
FBK14159,232159,3,Poor,17/11/2023
FBK14160,232160,10,Excellent,20/08/2023
FBK14161,232161,7,Good,12/01/2023
FBK14162,232162,6,Average,15/10/2023
FBK14163,232163,9,Excellent,12/05/2023
FBK14164,232164,5,Average,12/01/2023
FBK14165,232165,10,Excellent,12/07/2023
FBK14166,232166,8,Good,14/02/2023
FBK14167,232167,9,Excellent,03/04/2023
FBK14168,232168,7,Good,05/09/2023
FBK14169,232169,5,Average,16/02/2023
FBK14170,232170,8,Good,25/03/2023
FBK14171,232171,9,Excellent,16/04/2023
FBK14172,232172,5,Average,10/06/2023
FBK14173,232173,5,Average,06/07/2023
FBK14174,232174,5,Average,04/05/2023
FBK14175,232175,7,Good,27/11/2023
FBK14176,232176,4,Poor,05/03/2023
FBK14177,232177,4,Poor,14/12/2023
FBK14178,232178,9,Excellent,28/06/2023
FBK14179,232179,8,Good,07/02/2023
FBK14180,232180,8,Good,05/01/2023
FBK14181,232181,7,Good,24/07/2023
FBK14182,232182,8,Good,06/01/2023
FBK14183,232183,7,Good,22/08/2023
FBK14184,232184,2,Poor,14/02/2023
FBK14185,232185,7,Good,16/09/2023
FBK14186,232186,7,Good,25/06/2023
FBK14187,232187,7,Good,24/09/2023
FBK14188,232188,10,Excellent,04/03/2023
FBK14189,232189,9,Excellent,05/01/2023
FBK14190,232190,9,Excellent,17/06/2023
FBK14191,232191,7,Good,08/11/2023
FBK14192,232192,10,Excellent,27/11/2023
FBK14193,232193,9,Excellent,20/07/2023
FBK14194,232194,5,Average,16/07/2023
FBK14195,232195,5,Average,16/05/2023
FBK14196,232196,7,Good,08/07/2023
FBK14197,232197,3,Poor,24/03/2023
FBK14198,232198,8,Good,08/03/2023
FBK14199,232199,7,Good,28/02/2023
FBK14200,232200,7,Good,08/12/2023
FBK14201,232201,7,Good,16/04/2023
FBK14202,232202,6,Average,24/12/2023
FBK14203,232203,8,Good,06/10/2023
FBK14204,232204,4,Poor,21/10/2023
FBK14205,232205,10,Excellent,04/04/2023
FBK14206,232206,8,Good,02/07/2023
FBK14207,232207,7,Good,05/04/2023
FBK14208,232208,8,Good,20/01/2023
FBK14209,232209,1,Poor,28/02/2023
FBK14210,232210,5,Average,14/07/2023
FBK14211,232211,7,Good,23/05/2023
FBK14212,232212,6,Average,11/04/2023
FBK14213,232213,7,Good,02/08/2023
FBK14214,232214,5,Average,21/07/2023
FBK14215,232215,7,Good,04/05/2023
FBK14216,232216,5,Average,09/06/2023
FBK14217,232217,7,Good,14/12/2023
FBK14218,232218,7,Good,02/06/2023
FBK14219,232219,6,Average,01/01/2023
