grade_id,enrollment_id,student_id,course_id,grade_source,score,grade,grade_date
GRD21895,ENR14464,222474,ART1010,Midterm,78,B,11/05/2022
GRD21896,ENR14464,222474,ART1010,Final Exam,43,D,24/06/2022
GRD21897,ENR14465,222475,SCI1009,Quiz,68,C+,06/08/2022
GRD21898,ENR14465,222475,SCI1009,Assignment,74,B-,19/08/2022
GRD21899,ENR14465,222475,SCI1009,Midterm,62,C,21/09/2022
GRD21900,ENR14465,222475,SCI1009,Final Exam,39,F,01/11/2022
GRD21901,ENR14466,222476,SOC1004,Quiz,92,A,24/03/2022
GRD21902,ENR14466,222476,SOC1004,Assignment,83,B+,17/04/2022
GRD21903,ENR14466,222476,SOC1004,Midterm,60,C,04/05/2022
GRD21904,ENR14466,222476,SOC1004,Final Exam,50,D,29/06/2022
GRD21905,ENR14467,222477,ARC1003,Quiz,57,C-,01/05/2022
GRD21906,ENR14467,222477,ARC1003,Assignment,76,B,29/05/2022
GRD21907,ENR14467,222477,ARC1003,Midterm,58,C-,21/06/2022
GRD21908,ENR14467,222477,ARC1003,Final Exam,69,C+,27/07/2022
GRD21909,ENR14468,222478,MED1002,Quiz,66,C+,13/05/2022
GRD21910,ENR14468,222478,MED1002,Assignment,94,A,09/06/2022
GRD21911,ENR14468,222478,MED1002,Midterm,66,C+,26/06/2022
GRD21912,ENR14468,222478,MED1002,Final Exam,57,C-,22/08/2022
GRD21913,ENR14469,222479,ARC1004,Quiz,98,A+,19/10/2022
GRD21914,ENR14469,222479,ARC1004,Assignment,89,A-,15/11/2022
GRD21915,ENR14469,222479,ARC1004,Midterm,53,D,09/12/2022
GRD21916,ENR14469,222479,ARC1004,Final Exam,39,F,30/01/2023
GRD21917,ENR14471,222480,ENG1001,Quiz,92,A,27/05/2022
GRD21918,ENR14471,222480,ENG1001,Assignment,93,A,12/06/2022
GRD21919,ENR14471,222480,ENG1001,Midterm,95,A+,13/07/2022
GRD21920,ENR14471,222480,ENG1001,Final Exam,75,B,25/08/2022
GRD21921,ENR14473,222481,COM1007,Quiz,80,B+,23/04/2022
GRD21922,ENR14473,222481,COM1007,Assignment,85,A-,17/05/2022
GRD21923,ENR14473,222481,COM1007,Midterm,67,C+,09/06/2022
GRD21924,ENR14473,222481,COM1007,Final Exam,69,C+,30/07/2022
GRD21925,ENR14475,222482,SCI1003,Quiz,48,D,16/01/2023
GRD21926,ENR14475,222482,SCI1003,Assignment,79,B,05/02/2023
GRD21927,ENR14475,222482,SCI1003,Midterm,65,C+,01/03/2023
GRD21928,ENR14475,222482,SCI1003,Final Exam,62,C,11/04/2023
GRD21929,ENR14477,222483,MED1005,Quiz,66,C+,01/09/2022
GRD21930,ENR14477,222483,MED1005,Assignment,95,A+,26/09/2022
GRD21931,ENR14477,222483,MED1005,Midterm,81,B+,10/10/2022
GRD21932,ENR14477,222483,MED1005,Final Exam,90,A,01/12/2022
GRD21933,ENR14478,222484,BUS1004,Quiz,75,B,10/04/2022
GRD21934,ENR14478,222484,BUS1004,Assignment,70,B-,04/05/2022
GRD21935,ENR14478,222484,BUS1004,Midterm,75,B,27/05/2022
GRD21936,ENR14478,222484,BUS1004,Final Exam,92,A,03/07/2022
GRD21937,ENR14479,222485,MED1008,Quiz,56,C-,28/07/2022
GRD21938,ENR14479,222485,MED1008,Assignment,78,B,23/08/2022
GRD21939,ENR14479,222485,MED1008,Midterm,70,B-,08/09/2022
GRD21940,ENR14479,222485,MED1008,Final Exam,83,B+,27/10/2022
GRD21941,ENR14481,222486,LAW1008,Quiz,65,C+,11/05/2022
GRD21942,ENR14481,222486,LAW1008,Assignment,89,A-,12/06/2022
GRD21943,ENR14481,222486,LAW1008,Midterm,69,C+,04/07/2022
GRD21944,ENR14481,222486,LAW1008,Final Exam,58,C-,11/08/2022
GRD21945,ENR14482,222487,ART1004,Quiz,65,C+,12/11/2022
GRD21946,ENR14482,222487,ART1004,Assignment,61,C,02/12/2022
GRD21947,ENR14482,222487,ART1004,Midterm,89,A-,28/12/2022
GRD21948,ENR14482,222487,ART1004,Final Exam,79,B,13/02/2023
GRD21949,ENR14484,222488,MED1010,Quiz,89,A-,26/06/2022
GRD21950,ENR14484,222488,MED1010,Assignment,75,B,25/07/2022
GRD21951,ENR14484,222488,MED1010,Midterm,60,C,22/08/2022
GRD21952,ENR14484,222488,MED1010,Final Exam,73,B-,25/09/2022
GRD21953,ENR14485,222489,MED1002,Quiz,68,C+,22/02/2022
GRD21954,ENR14485,222489,MED1002,Assignment,78,B,13/03/2022
GRD21955,ENR14485,222489,MED1002,Midterm,61,C,05/04/2022
GRD21956,ENR14485,222489,MED1002,Final Exam,64,C,25/05/2022
GRD21957,ENR14486,222490,ART1004,Quiz,76,B,12/02/2022
GRD21958,ENR14486,222490,ART1004,Assignment,88,A-,08/03/2022
GRD21959,ENR14486,222490,ART1004,Midterm,73,B-,30/03/2022
GRD21960,ENR14486,222490,ART1004,Final Exam,66,C+,05/05/2022
GRD21961,ENR14487,222491,MED1010,Quiz,79,B,26/06/2022
GRD21962,ENR14487,222491,MED1010,Assignment,87,A-,19/07/2022
GRD21963,ENR14487,222491,MED1010,Midterm,67,C+,19/08/2022
GRD21964,ENR14487,222491,MED1010,Final Exam,69,C+,07/10/2022
GRD21965,ENR14488,222492,COM1003,Quiz,84,B+,11/12/2022
GRD21966,ENR14488,222492,COM1003,Assignment,68,C+,29/12/2022
GRD21967,ENR14488,222492,COM1003,Midterm,84,B+,26/01/2023
GRD21968,ENR14488,222492,COM1003,Final Exam,74,B-,28/02/2023
GRD21969,ENR14489,222493,ART1005,Quiz,80,B+,20/08/2022
GRD21970,ENR14489,222493,ART1005,Assignment,72,B-,13/09/2022
GRD21971,ENR14489,222493,ART1005,Midterm,68,C+,07/10/2022
GRD21972,ENR14489,222493,ART1005,Final Exam,75,B,15/11/2022
GRD21973,ENR14491,222494,SOC1002,Quiz,74,B-,30/11/2022
GRD21974,ENR14491,222494,SOC1002,Assignment,75,B,17/12/2022
GRD21975,ENR14491,222494,SOC1002,Midterm,51,D,02/01/2023
GRD21976,ENR14491,222494,SOC1002,Final Exam,94,A,19/02/2023
GRD21977,ENR14492,222495,SOC1010,Quiz,64,C,28/11/2022
GRD21978,ENR14492,222495,SOC1010,Assignment,98,A+,20/12/2022
GRD21979,ENR14492,222495,SOC1010,Midterm,100,A+,20/01/2023
GRD21980,ENR14492,222495,SOC1010,Final Exam,80,B+,02/03/2023
GRD21981,ENR14493,222496,SOC1010,Quiz,89,A-,03/06/2022
GRD21982,ENR14493,222496,SOC1010,Assignment,75,B,24/06/2022
GRD21983,ENR14493,222496,SOC1010,Midterm,66,C+,26/07/2022
GRD21984,ENR14493,222496,SOC1010,Final Exam,75,B,01/09/2022
GRD21985,ENR14494,222497,MED1009,Quiz,78,B,09/05/2022
GRD21986,ENR14494,222497,MED1009,Assignment,78,B,01/06/2022
GRD21987,ENR14494,222497,MED1009,Midterm,93,A,26/06/2022
GRD21988,ENR14494,222497,MED1009,Final Exam,77,B,19/08/2022
GRD21989,ENR14495,222498,AGR1001,Quiz,93,A,03/11/2022
GRD21990,ENR14495,222498,AGR1001,Assignment,100,A+,03/12/2022
GRD21991,ENR14495,222498,AGR1001,Midterm,52,D,25/12/2022
GRD21992,ENR14495,222498,AGR1001,Final Exam,91,A,15/02/2023
GRD21993,ENR14497,222499,LAW1004,Quiz,100,A+,03/05/2022
GRD21994,ENR14497,222499,LAW1004,Assignment,60,C,20/05/2022
GRD21995,ENR14497,222499,LAW1004,Midterm,77,B,12/06/2022
GRD21996,ENR14497,222499,LAW1004,Final Exam,68,C+,28/07/2022
GRD21997,ENR14498,231000,ENG1002,Quiz,56,C-,02/03/2023
GRD21998,ENR14498,231000,ENG1002,Assignment,88,A-,24/03/2023
GRD21999,ENR14498,231000,ENG1002,Midterm,61,C,27/04/2023
GRD22000,ENR14498,231000,ENG1002,Final Exam,59,C-,06/06/2023
GRD22001,ENR14499,231001,ART1007,Quiz,72,B-,01/05/2023
GRD22002,ENR14499,231001,ART1007,Assignment,65,C+,24/05/2023
GRD22003,ENR14499,231001,ART1007,Midterm,55,C-,19/06/2023
GRD22004,ENR14499,231001,ART1007,Final Exam,92,A,05/08/2023
GRD22005,ENR14500,231002,AGR1002,Quiz,86,A-,27/06/2023
GRD22006,ENR14500,231002,AGR1002,Assignment,63,C,15/07/2023
GRD22007,ENR14500,231002,AGR1002,Midterm,62,C,18/08/2023
GRD22008,ENR14500,231002,AGR1002,Final Exam,54,D,27/09/2023
GRD22009,ENR14501,231003,AGR1007,Quiz,59,C-,14/03/2023
GRD22010,ENR14501,231003,AGR1007,Assignment,56,C-,25/03/2023
GRD22011,ENR14501,231003,AGR1007,Midterm,58,C-,24/04/2023
GRD22012,ENR14501,231003,AGR1007,Final Exam,41,D,13/06/2023
GRD22013,ENR14502,231004,SCI1006,Quiz,70,B-,08/12/2023
GRD22014,ENR14502,231004,SCI1006,Assignment,67,C+,24/12/2023
GRD22015,ENR14502,231004,SCI1006,Midterm,63,C,13/01/2024
GRD22016,ENR14502,231004,SCI1006,Final Exam,82,B+,27/02/2024
GRD22017,ENR14503,231005,BUS1010,Quiz,36,F,12/04/2023
GRD22018,ENR14503,231005,BUS1010,Assignment,66,C+,01/05/2023
GRD22019,ENR14503,231005,BUS1010,Midterm,94,A,03/06/2023
GRD22020,ENR14503,231005,BUS1010,Final Exam,95,A+,13/07/2023
GRD22021,ENR14505,231006,LAW1004,Quiz,63,C,04/05/2023
GRD22022,ENR14505,231006,LAW1004,Assignment,72,B-,13/05/2023
GRD22023,ENR14505,231006,LAW1004,Midterm,66,C+,20/06/2023
GRD22024,ENR14505,231006,LAW1004,Final Exam,71,B-,31/07/2023
GRD22025,ENR14507,231007,LAW1002,Quiz,55,C-,17/04/2023
GRD22026,ENR14507,231007,LAW1002,Assignment,70,B-,01/05/2023
GRD22027,ENR14507,231007,LAW1002,Midterm,71,B-,02/06/2023
GRD22028,ENR14507,231007,LAW1002,Final Exam,47,D,17/07/2023
GRD22029,ENR14508,231008,SCI1002,Quiz,100,A+,18/11/2023
GRD22030,ENR14508,231008,SCI1002,Assignment,80,B+,10/12/2023
GRD22031,ENR14508,231008,SCI1002,Midterm,62,C,05/01/2024
GRD22032,ENR14508,231008,SCI1002,Final Exam,67,C+,16/02/2024
GRD22033,ENR14510,231009,SCI1007,Quiz,74,B-,17/01/2024
GRD22034,ENR14510,231009,SCI1007,Assignment,75,B,10/02/2024
GRD22035,ENR14510,231009,SCI1007,Midterm,61,C,03/03/2024
GRD22036,ENR14510,231009,SCI1007,Final Exam,57,C-,17/04/2024
GRD22037,ENR14512,231010,LAW1003,Quiz,42,D,02/04/2023
GRD22038,ENR14512,231010,LAW1003,Assignment,89,A-,27/04/2023
GRD22039,ENR14512,231010,LAW1003,Midterm,73,B-,13/05/2023
GRD22040,ENR14512,231010,LAW1003,Final Exam,77,B,30/06/2023
GRD22041,ENR14513,231011,SCI1010,Quiz,83,B+,10/02/2023
GRD22042,ENR14513,231011,SCI1010,Assignment,80,B+,25/02/2023
GRD22043,ENR14513,231011,SCI1010,Midterm,76,B,18/03/2023
GRD22044,ENR14513,231011,SCI1010,Final Exam,37,F,13/05/2023
GRD22045,ENR14515,231012,COM1005,Quiz,73,B-,19/02/2023
GRD22046,ENR14515,231012,COM1005,Assignment,72,B-,11/03/2023
GRD22047,ENR14515,231012,COM1005,Midterm,89,A-,30/03/2023
GRD22048,ENR14515,231012,COM1005,Final Exam,56,C-,16/05/2023
GRD22049,ENR14516,231013,MED1003,Quiz,52,D,28/08/2023
GRD22050,ENR14516,231013,MED1003,Assignment,100,A+,12/09/2023
GRD22051,ENR14516,231013,MED1003,Midterm,68,C+,19/10/2023
GRD22052,ENR14516,231013,MED1003,Final Exam,68,C+,01/12/2023
GRD22053,ENR14517,231014,ENG1003,Quiz,97,A+,04/09/2023
GRD22054,ENR14517,231014,ENG1003,Assignment,91,A,29/09/2023
GRD22055,ENR14517,231014,ENG1003,Midterm,72,B-,19/10/2023
GRD22056,ENR14517,231014,ENG1003,Final Exam,44,D,16/12/2023
GRD22057,ENR14518,231015,ENG1007,Quiz,62,C,18/01/2024
GRD22058,ENR14518,231015,ENG1007,Assignment,51,D,07/02/2024
GRD22059,ENR14518,231015,ENG1007,Midterm,66,C+,08/03/2024
GRD22060,ENR14518,231015,ENG1007,Final Exam,47,D,19/04/2024
GRD22061,ENR14519,231016,MED1004,Quiz,48,D,10/12/2023
GRD22062,ENR14519,231016,MED1004,Assignment,66,C+,29/12/2023
GRD22063,ENR14519,231016,MED1004,Midterm,71,B-,25/01/2024
GRD22064,ENR14519,231016,MED1004,Final Exam,69,C+,13/03/2024
GRD22065,ENR14521,231017,MED1001,Quiz,69,C+,20/10/2023
GRD22066,ENR14521,231017,MED1001,Assignment,62,C,10/11/2023
GRD22067,ENR14521,231017,MED1001,Midterm,36,F,04/12/2023
GRD22068,ENR14521,231017,MED1001,Final Exam,51,D,16/01/2024
GRD22069,ENR14523,231018,SCI1010,Quiz,88,A-,30/05/2023
GRD22070,ENR14523,231018,SCI1010,Assignment,98,A+,20/06/2023
GRD22071,ENR14523,231018,SCI1010,Midterm,77,B,23/07/2023
GRD22072,ENR14523,231018,SCI1010,Final Exam,58,C-,07/09/2023
GRD22073,ENR14524,231019,COM1007,Quiz,49,D,06/07/2023
GRD22074,ENR14524,231019,COM1007,Assignment,77,B,28/07/2023
GRD22075,ENR14524,231019,COM1007,Midterm,68,C+,23/08/2023
GRD22076,ENR14524,231019,COM1007,Final Exam,53,D,09/10/2023
GRD22077,ENR14525,231020,ENG1003,Quiz,58,C-,16/05/2023
GRD22078,ENR14525,231020,ENG1003,Assignment,64,C,15/06/2023
GRD22079,ENR14525,231020,ENG1003,Midterm,70,B-,28/06/2023
GRD22080,ENR14525,231020,ENG1003,Final Exam,92,A,17/08/2023
GRD22081,ENR14527,231021,COM1003,Quiz,98,A+,10/09/2023
GRD22082,ENR14527,231021,COM1003,Assignment,94,A,06/10/2023
GRD22083,ENR14527,231021,COM1003,Midterm,75,B,02/11/2023
GRD22084,ENR14527,231021,COM1003,Final Exam,66,C+,20/12/2023
GRD22085,ENR14528,231022,ENG1009,Quiz,87,A-,03/11/2023
GRD22086,ENR14528,231022,ENG1009,Assignment,44,D,23/11/2023
GRD22087,ENR14528,231022,ENG1009,Midterm,80,B+,22/12/2023
GRD22088,ENR14528,231022,ENG1009,Final Exam,62,C,02/02/2024
GRD22089,ENR14530,231023,ENG1004,Quiz,57,C-,29/05/2023
GRD22090,ENR14530,231023,ENG1004,Assignment,85,A-,06/06/2023
GRD22091,ENR14530,231023,ENG1004,Midterm,61,C,06/07/2023
GRD22092,ENR14530,231023,ENG1004,Final Exam,67,C+,20/08/2023
GRD22093,ENR14532,231024,AGR1008,Quiz,69,C+,25/04/2023
GRD22094,ENR14532,231024,AGR1008,Assignment,35,F,23/05/2023
GRD22095,ENR14532,231024,AGR1008,Midterm,79,B,09/06/2023
GRD22096,ENR14532,231024,AGR1008,Final Exam,63,C,27/07/2023
GRD22097,ENR14533,231025,SCI1006,Quiz,65,C+,26/08/2023
GRD22098,ENR14533,231025,SCI1006,Assignment,59,C-,17/09/2023
GRD22099,ENR14533,231025,SCI1006,Midterm,68,C+,18/10/2023
GRD22100,ENR14533,231025,SCI1006,Final Exam,49,D,20/11/2023
GRD22101,ENR14535,231026,MED1008,Quiz,65,C+,13/10/2023
GRD22102,ENR14535,231026,MED1008,Assignment,78,B,02/11/2023
GRD22103,ENR14535,231026,MED1008,Midterm,96,A+,25/11/2023
GRD22104,ENR14535,231026,MED1008,Final Exam,76,B,03/01/2024
GRD22105,ENR14536,231027,COM1008,Quiz,55,C-,25/08/2023
GRD22106,ENR14536,231027,COM1008,Assignment,68,C+,15/09/2023
GRD22107,ENR14536,231027,COM1008,Midterm,76,B,09/10/2023
GRD22108,ENR14536,231027,COM1008,Final Exam,63,C,01/12/2023
GRD22109,ENR14537,231028,MED1003,Quiz,66,C+,20/07/2023
GRD22110,ENR14537,231028,MED1003,Assignment,86,A-,14/08/2023
GRD22111,ENR14537,231028,MED1003,Midterm,63,C,15/09/2023
GRD22112,ENR14537,231028,MED1003,Final Exam,67,C+,27/10/2023
GRD22113,ENR14539,231029,AGR1006,Quiz,52,D,16/01/2024
GRD22114,ENR14539,231029,AGR1006,Assignment,71,B-,10/02/2024
GRD22115,ENR14539,231029,AGR1006,Midterm,57,C-,23/02/2024
GRD22116,ENR14539,231029,AGR1006,Final Exam,67,C+,09/04/2024
GRD22117,ENR14541,231030,SOC1006,Quiz,100,A+,24/06/2023
GRD22118,ENR14541,231030,SOC1006,Assignment,68,C+,16/07/2023
GRD22119,ENR14541,231030,SOC1006,Midterm,44,D,07/08/2023
GRD22120,ENR14541,231030,SOC1006,Final Exam,54,D,20/09/2023
GRD22121,ENR14542,231031,SOC1002,Quiz,78,B,24/01/2024
GRD22122,ENR14542,231031,SOC1002,Assignment,70,B-,27/02/2024
GRD22123,ENR14542,231031,SOC1002,Midterm,77,B,09/03/2024
GRD22124,ENR14542,231031,SOC1002,Final Exam,76,B,30/04/2024
GRD22125,ENR14543,231032,ART1001,Quiz,81,B+,12/01/2024
GRD22126,ENR14543,231032,ART1001,Assignment,63,C,03/02/2024
GRD22127,ENR14543,231032,ART1001,Midterm,70,B-,28/02/2024
GRD22128,ENR14543,231032,ART1001,Final Exam,80,B+,10/04/2024
GRD22129,ENR14544,231033,BUS1003,Quiz,63,C,18/06/2023
GRD22130,ENR14544,231033,BUS1003,Assignment,77,B,09/07/2023
GRD22131,ENR14544,231033,BUS1003,Midterm,61,C,04/08/2023
GRD22132,ENR14544,231033,BUS1003,Final Exam,86,A-,09/09/2023
GRD22133,ENR14546,231034,AGR1008,Quiz,75,B,11/10/2023
GRD22134,ENR14546,231034,AGR1008,Assignment,59,C-,13/11/2023
GRD22135,ENR14546,231034,AGR1008,Midterm,42,D,24/11/2023
GRD22136,ENR14546,231034,AGR1008,Final Exam,87,A-,16/01/2024
GRD22137,ENR14548,231035,ARC1008,Quiz,70,B-,11/09/2023
GRD22138,ENR14548,231035,ARC1008,Assignment,62,C,20/09/2023
GRD22139,ENR14548,231035,ARC1008,Midterm,57,C-,24/10/2023
GRD22140,ENR14548,231035,ARC1008,Final Exam,66,C+,10/12/2023
GRD22141,ENR14550,231036,ART1009,Quiz,72,B-,17/04/2023
GRD22142,ENR14550,231036,ART1009,Assignment,56,C-,16/05/2023
GRD22143,ENR14550,231036,ART1009,Midterm,87,A-,06/06/2023
GRD22144,ENR14550,231036,ART1009,Final Exam,89,A-,23/07/2023
GRD22145,ENR14552,231037,AGR1004,Quiz,63,C,17/06/2023
GRD22146,ENR14552,231037,AGR1004,Assignment,85,A-,07/07/2023
GRD22147,ENR14552,231037,AGR1004,Midterm,59,C-,28/07/2023
GRD22148,ENR14552,231037,AGR1004,Final Exam,63,C,16/09/2023
GRD22149,ENR14554,231038,BUS1007,Quiz,61,C,23/01/2024
GRD22150,ENR14554,231038,BUS1007,Assignment,64,C,19/02/2024
GRD22151,ENR14554,231038,BUS1007,Midterm,72,B-,03/03/2024
GRD22152,ENR14554,231038,BUS1007,Final Exam,58,C-,21/04/2024
GRD22153,ENR14555,231039,AGR1009,Quiz,56,C-,14/02/2023
GRD22154,ENR14555,231039,AGR1009,Assignment,67,C+,28/02/2023
GRD22155,ENR14555,231039,AGR1009,Midterm,83,B+,27/03/2023
GRD22156,ENR14555,231039,AGR1009,Final Exam,69,C+,20/05/2023
GRD22157,ENR14556,231040,BUS1002,Quiz,63,C,20/09/2023
GRD22158,ENR14556,231040,BUS1002,Assignment,76,B,09/10/2023
GRD22159,ENR14556,231040,BUS1002,Midterm,69,C+,30/10/2023
GRD22160,ENR14556,231040,BUS1002,Final Exam,60,C,18/12/2023
GRD22161,ENR14558,231041,ENG1010,Quiz,76,B,10/05/2023
GRD22162,ENR14558,231041,ENG1010,Assignment,98,A+,23/05/2023
GRD22163,ENR14558,231041,ENG1010,Midterm,60,C,24/06/2023
GRD22164,ENR14558,231041,ENG1010,Final Exam,74,B-,05/08/2023
GRD22165,ENR14560,231042,ARC1001,Quiz,75,B,12/01/2024
GRD22166,ENR14560,231042,ARC1001,Assignment,68,C+,01/02/2024
GRD22167,ENR14560,231042,ARC1001,Midterm,67,C+,22/02/2024
GRD22168,ENR14560,231042,ARC1001,Final Exam,65,C+,11/04/2024
GRD22169,ENR14561,231043,ENG1010,Quiz,50,D,22/03/2023
GRD22170,ENR14561,231043,ENG1010,Assignment,74,B-,14/04/2023
GRD22171,ENR14561,231043,ENG1010,Midterm,40,D,05/05/2023
GRD22172,ENR14561,231043,ENG1010,Final Exam,57,C-,12/06/2023
GRD22173,ENR14562,231044,ARC1008,Quiz,79,B,19/12/2023
GRD22174,ENR14562,231044,ARC1008,Assignment,72,B-,04/01/2024
GRD22175,ENR14562,231044,ARC1008,Midterm,61,C,30/01/2024
GRD22176,ENR14562,231044,ARC1008,Final Exam,52,D,21/03/2024
GRD22177,ENR14564,231045,COM1003,Quiz,71,B-,16/11/2023
GRD22178,ENR14564,231045,COM1003,Assignment,60,C,06/12/2023
GRD22179,ENR14564,231045,COM1003,Midterm,75,B,29/12/2023
GRD22180,ENR14564,231045,COM1003,Final Exam,71,B-,08/02/2024
GRD22181,ENR14566,231046,LAW1004,Quiz,63,C,14/11/2023
GRD22182,ENR14566,231046,LAW1004,Assignment,78,B,30/11/2023
GRD22183,ENR14566,231046,LAW1004,Midterm,95,A+,24/12/2023
GRD22184,ENR14566,231046,LAW1004,Final Exam,56,C-,30/01/2024
GRD22185,ENR14568,231047,ENG1007,Quiz,64,C,05/06/2023
GRD22186,ENR14568,231047,ENG1007,Assignment,61,C,19/06/2023
GRD22187,ENR14568,231047,ENG1007,Midterm,87,A-,25/07/2023
GRD22188,ENR14568,231047,ENG1007,Final Exam,74,B-,08/09/2023
GRD22189,ENR14570,231048,COM1008,Quiz,98,A+,13/02/2023
GRD22190,ENR14570,231048,COM1008,Assignment,90,A,19/03/2023
GRD22191,ENR14570,231048,COM1008,Midterm,58,C-,03/04/2023
GRD22192,ENR14570,231048,COM1008,Final Exam,54,D,21/05/2023
GRD22193,ENR14571,231049,SCI1004,Quiz,72,B-,13/07/2023
GRD22194,ENR14571,231049,SCI1004,Assignment,67,C+,06/08/2023
GRD22195,ENR14571,231049,SCI1004,Midterm,66,C+,09/09/2023
GRD22196,ENR14571,231049,SCI1004,Final Exam,68,C+,25/10/2023
GRD22197,ENR14572,231050,BUS1004,Quiz,81,B+,18/05/2023
GRD22198,ENR14572,231050,BUS1004,Assignment,81,B+,09/06/2023
GRD22199,ENR14572,231050,BUS1004,Midterm,74,B-,28/06/2023
GRD22200,ENR14572,231050,BUS1004,Final Exam,94,A,14/08/2023
GRD22201,ENR14573,231051,LAW1009,Quiz,74,B-,01/09/2023
GRD22202,ENR14573,231051,LAW1009,Assignment,65,C+,18/09/2023
GRD22203,ENR14573,231051,LAW1009,Midterm,56,C-,23/10/2023
GRD22204,ENR14573,231051,LAW1009,Final Exam,65,C+,30/11/2023
GRD22205,ENR14574,231052,BUS1001,Quiz,74,B-,23/10/2023
GRD22206,ENR14574,231052,BUS1001,Assignment,72,B-,03/11/2023
GRD22207,ENR14574,231052,BUS1001,Midterm,60,C,04/12/2023
GRD22208,ENR14574,231052,BUS1001,Final Exam,57,C-,19/01/2024
GRD22209,ENR14575,231053,AGR1007,Quiz,39,F,09/09/2023
GRD22210,ENR14575,231053,AGR1007,Assignment,89,A-,07/10/2023
GRD22211,ENR14575,231053,AGR1007,Midterm,86,A-,26/10/2023
GRD22212,ENR14575,231053,AGR1007,Final Exam,86,A-,12/12/2023
GRD22213,ENR14576,231054,SOC1003,Quiz,98,A+,29/08/2023
GRD22214,ENR14576,231054,SOC1003,Assignment,89,A-,16/09/2023
GRD22215,ENR14576,231054,SOC1003,Midterm,68,C+,08/10/2023
GRD22216,ENR14576,231054,SOC1003,Final Exam,57,C-,25/11/2023
GRD22217,ENR14578,231055,AGR1006,Quiz,63,C,09/06/2023
GRD22218,ENR14578,231055,AGR1006,Assignment,65,C+,20/06/2023
GRD22219,ENR14578,231055,AGR1006,Midterm,60,C,26/07/2023
GRD22220,ENR14578,231055,AGR1006,Final Exam,66,C+,06/09/2023
GRD22221,ENR14579,231056,MED1002,Quiz,93,A,30/11/2023
GRD22222,ENR14579,231056,MED1002,Assignment,90,A,25/12/2023
GRD22223,ENR14579,231056,MED1002,Midterm,64,C,14/01/2024
GRD22224,ENR14579,231056,MED1002,Final Exam,58,C-,27/02/2024
GRD22225,ENR14581,231057,AGR1001,Quiz,71,B-,18/06/2023
GRD22226,ENR14581,231057,AGR1001,Assignment,74,B-,03/07/2023
GRD22227,ENR14581,231057,AGR1001,Midterm,88,A-,31/07/2023
GRD22228,ENR14581,231057,AGR1001,Final Exam,37,F,18/09/2023
GRD22229,ENR14583,231058,SOC1003,Quiz,64,C,04/08/2023
GRD22230,ENR14583,231058,SOC1003,Assignment,87,A-,29/08/2023
GRD22231,ENR14583,231058,SOC1003,Midterm,57,C-,20/09/2023
GRD22232,ENR14583,231058,SOC1003,Final Exam,46,D,03/11/2023
GRD22233,ENR14585,231059,LAW1008,Quiz,68,C+,25/02/2023
GRD22234,ENR14585,231059,LAW1008,Assignment,83,B+,28/03/2023
GRD22235,ENR14585,231059,LAW1008,Midterm,87,A-,09/04/2023
GRD22236,ENR14585,231059,LAW1008,Final Exam,75,B,02/06/2023
GRD22237,ENR14586,231060,AGR1009,Quiz,60,C,28/08/2023
GRD22238,ENR14586,231060,AGR1009,Assignment,66,C+,05/09/2023
GRD22239,ENR14586,231060,AGR1009,Midterm,61,C,10/10/2023
GRD22240,ENR14586,231060,AGR1009,Final Exam,49,D,16/11/2023
GRD22241,ENR14588,231061,LAW1005,Quiz,61,C,01/11/2023
GRD22242,ENR14588,231061,LAW1005,Assignment,72,B-,20/11/2023
GRD22243,ENR14588,231061,LAW1005,Midterm,87,A-,04/12/2023
GRD22244,ENR14588,231061,LAW1005,Final Exam,66,C+,21/01/2024
GRD22245,ENR14589,231062,COM1009,Quiz,62,C,11/02/2023
GRD22246,ENR14589,231062,COM1009,Assignment,60,C,09/03/2023
GRD22247,ENR14589,231062,COM1009,Midterm,82,B+,01/04/2023
GRD22248,ENR14589,231062,COM1009,Final Exam,43,D,17/05/2023
GRD22249,ENR14590,231063,MED1004,Quiz,43,D,26/04/2023
GRD22250,ENR14590,231063,MED1004,Assignment,63,C,11/05/2023
GRD22251,ENR14590,231063,MED1004,Midterm,70,B-,11/06/2023
GRD22252,ENR14590,231063,MED1004,Final Exam,60,C,17/07/2023
GRD22253,ENR14592,231064,ENG1010,Quiz,74,B-,10/04/2023
GRD22254,ENR14592,231064,ENG1010,Assignment,88,A-,30/04/2023
GRD22255,ENR14592,231064,ENG1010,Midterm,68,C+,23/05/2023
GRD22256,ENR14592,231064,ENG1010,Final Exam,62,C,15/07/2023
GRD22257,ENR14594,231065,ENG1009,Quiz,81,B+,22/10/2023
GRD22258,ENR14594,231065,ENG1009,Assignment,92,A,13/11/2023
GRD22259,ENR14594,231065,ENG1009,Midterm,88,A-,30/11/2023
GRD22260,ENR14594,231065,ENG1009,Final Exam,60,C,14/01/2024
GRD22261,ENR14596,231066,SCI1001,Quiz,98,A+,29/04/2023
GRD22262,ENR14596,231066,SCI1001,Assignment,76,B,17/05/2023
GRD22263,ENR14596,231066,SCI1001,Midterm,40,D,15/06/2023
GRD22264,ENR14596,231066,SCI1001,Final Exam,94,A,23/07/2023
GRD22265,ENR14598,231067,AGR1010,Quiz,79,B,12/03/2023
GRD22266,ENR14598,231067,AGR1010,Assignment,82,B+,01/04/2023
